Date,Open,High,Low,Close,Adj Close,Volume
2017-02-27,25.549999237060547,26.2549991607666,25.389999389648438,26.102500915527344,25.766971588134766,71540000
2017-02-28,26.200000762939453,26.299999237060547,25.19499969482422,25.3700008392334,25.04389190673828,62536000
2017-03-01,25.947500228881836,26.092500686645508,25.27750015258789,25.697500228881836,25.36717987060547,50480400
2017-03-02,25.5674991607666,25.709999084472656,24.72249984741211,24.75,24.431852340698242,75433200
2017-03-03,24.642499923706055,24.6924991607666,24.05500030517578,24.607500076293945,24.291187286376953,86469200
2017-03-06,24.239999771118164,24.524999618530273,23.792499542236328,24.417499542236328,24.103626251220703,88356800
2017-03-07,24.417499542236328,24.88249969482422,24.287500381469727,24.684999465942383,24.367691040039062,60340000
2017-03-08,25.174999237060547,25.325000762939453,24.61750030517578,24.639999389648438,24.323270797729492,63871200
2017-03-09,24.477500915527344,24.862499237060547,24.350000381469727,24.635000228881836,24.31833267211914,47806000
2017-03-10,24.90250015258789,25.022499084472656,24.594999313354492,24.780000686645508,24.461469650268555,49974000
2017-03-13,24.885000228881836,25.5625,24.877500534057617,25.462499618530273,25.135190963745117,77413600
2017-03-14,25.592500686645508,25.6875,25.11750030517578,25.44499969482422,25.117923736572266,52201600
2017-03-15,25.5625,25.747499465942383,25.079999923706055,25.637500762939453,25.307947158813477,61503600
2017-03-16,25.7450008392334,25.957500457763672,25.602500915527344,25.952499389648438,25.618894577026367,52310000
2017-03-17,26.1299991607666,26.530000686645508,25.952499389648438,26.517499923706055,26.176639556884766,111968800
2017-03-20,26.69499969482422,27.40250015258789,26.532499313354492,27.362499237060547,27.010770797729492,74856800
2017-03-21,27.1875,27.489999771118164,26.397499084472656,26.477500915527344,26.13715171813965,91348400
2017-03-22,26.364999771118164,27.065000534057617,26.325000762939453,27.017499923706055,26.670207977294922,61676400
2017-03-23,26.9375,27.139999389648438,26.674999237060547,26.772499084472656,26.428354263305664,53394000
2017-03-24,27.24250030517578,27.322500228881836,26.604999542236328,26.86750030517578,26.52213478088379,43950000
2017-03-27,26.395000457763672,27.102500915527344,25.895000457763672,27.0625,26.714635848999023,50664400
2017-03-28,27.075000762939453,27.22249984741211,26.8174991607666,26.922500610351562,26.57642936706543,43244400
2017-03-29,26.997499465942383,27.122499465942383,26.8125,26.834999084472656,26.49005126953125,34999200
2017-03-30,26.907499313354492,27.5,26.850000381469727,27.350000381469727,26.99843406677246,52553200
2017-03-31,27.252500534057617,27.47249984741211,27.100000381469727,27.232500076293945,26.8824462890625,44080800
2017-04-03,27.237499237060547,27.412500381469727,26.854999542236328,27.094999313354492,26.74671745300293,44523200
2017-04-04,25.850000381469727,26.104999542236328,25.084999084472656,25.19499969482422,24.87113380432129,127128000
2017-04-05,25.0049991607666,25.592500686645508,24.875,25.00749969482422,24.686046600341797,74704800
2017-04-06,25.059999465942383,25.3125,24.602500915527344,25.190000534057617,24.866199493408203,63512000
2017-04-07,25.2549991607666,25.4325008392334,24.93000030517578,25.082500457763672,24.760082244873047,42906800
2017-04-10,25.09000015258789,25.157499313354492,24.399999618530273,24.4424991607666,24.128311157226562,75633200
2017-04-11,24.137500762939453,24.725000381469727,24.087499618530273,24.530000686645508,24.214683532714844,61814800
2017-04-12,24.530000686645508,24.674999237060547,24.274999618530273,24.327499389648438,24.014785766601562,41409200
2017-04-13,24.082500457763672,24.302499771118164,23.872499465942383,23.872499465942383,23.56562614440918,50689200
2017-04-17,24.002500534057617,24.809999465942383,23.950000762939453,24.8075008392334,24.488616943359375,49729200
2017-04-18,24.662500381469727,24.885000228881836,24.399999618530273,24.822500228881836,24.5034236907959,37011600
2017-04-19,25.0,25.2450008392334,24.852500915527344,24.920000076293945,24.599672317504883,38082800
2017-04-20,25.0674991607666,25.362499237060547,24.852500915527344,25.315000534057617,24.989593505859375,40401600
2017-04-21,25.209999084472656,25.447500228881836,25.09000015258789,25.420000076293945,25.093246459960938,34189600
2017-04-24,25.739999771118164,25.8700008392334,25.52750015258789,25.737499237060547,25.406658172607422,37182000
2017-04-25,25.885000228881836,26.332500457763672,25.667499542236328,26.184999465942383,25.848411560058594,38844000
2017-04-26,26.322500228881836,26.34749984741211,25.985000610351562,26.0049991607666,25.670724868774414,32700400
2017-04-27,26.079999923706055,26.4950008392334,25.897499084472656,26.40999984741211,26.070518493652344,31970000
2017-04-28,26.34000015258789,26.40999984741211,26.017499923706055,26.075000762939453,25.739824295043945,34824800
2017-05-01,26.184999465942383,26.712499618530273,26.112499237060547,26.65999984741211,26.317302703857422,30773200
2017-05-02,26.387500762939453,26.399999618530273,25.639999389648438,25.8700008392334,25.537456512451172,62997200
2017-05-03,25.799999237060547,26.15999984741211,25.649999618530273,26.0625,25.72748374938965,33690400
2017-05-04,26.125,26.237499237060547,25.88249969482422,25.962499618530273,25.628768920898438,20978800
2017-05-05,25.844999313354492,26.037500381469727,25.6875,25.96500015258789,25.631240844726562,22842800
2017-05-08,26.084999084472656,26.100000381469727,25.577499389648438,25.6924991607666,25.36223793029785,36524000
2017-05-09,25.75,26.232500076293945,25.665000915527344,25.735000610351562,25.404191970825195,84767200
2017-05-10,28.572500228881836,30.454999923706055,28.5049991607666,30.322500228881836,29.93272590637207,212909600
2017-05-11,30.012500762939453,32.60749816894531,29.977500915527344,31.625,31.218482971191406,193979200
2017-05-12,31.657499313354492,32.400001525878906,31.44499969482422,31.97249984741211,31.561511993408203,96262000
2017-05-15,32.38999938964844,33.602500915527344,32.345001220703125,33.57749938964844,33.14588165283203,108754000
2017-05-16,34.095001220703125,34.36000061035156,33.34000015258789,34.20249938964844,33.76284408569336,112070000
2017-05-17,33.525001525878906,33.71500015258789,31.887500762939453,31.93000030517578,31.519561767578125,127136800
2017-05-18,32.375,33.35749816894531,31.762500762939453,33.26750183105469,32.839866638183594,115603200
2017-05-19,34.25749969482422,34.55500030517578,33.80500030517578,34.0,33.59831237792969,101837200
2017-05-22,34.442501068115234,34.869998931884766,34.33250045776367,34.724998474121094,34.314735412597656,83660800
2017-05-23,34.92499923706055,34.9474983215332,33.9275016784668,34.25749969482422,33.85275650024414,68124800
2017-05-24,35.2400016784668,35.26750183105469,34.52000045776367,34.64250183105469,34.23321533203125,81599600
2017-05-25,35.0,35.00749969482422,34.11000061035156,34.564998626708984,34.15662384033203,60822800
2017-05-26,34.48249816894531,36.31999969482422,34.27750015258789,35.459999084472656,35.04105758666992,77914000
2017-05-30,35.92499923706055,36.5724983215332,35.76250076293945,36.217498779296875,35.78959655761719,98965200
2017-05-31,36.67250061035156,36.75,35.51250076293945,36.087501525878906,35.661136627197266,88731600
2017-06-01,36.247501373291016,36.25749969482422,35.630001068115234,36.09000015258789,35.66360855102539,50334000
2017-06-02,36.060001373291016,36.32500076293945,35.849998474121094,35.90999984741211,35.48573684692383,48745600
2017-06-05,35.744998931884766,37.13249969482422,35.627498626708984,37.002498626708984,36.565330505371094,81737600
2017-06-06,36.95500183105469,37.42250061035156,36.70000076293945,36.834999084472656,36.39981460571289,75872800
2017-06-07,37.08250045776367,37.470001220703125,36.92499923706055,37.279998779296875,36.83955001831055,61261200
2017-06-08,38.3650016784668,40.0,37.9474983215332,39.98500061035156,39.5125846862793,116174400
2017-06-09,41.185001373291016,42.125,35.6875,37.400001525878906,36.9581298828125,369292800
2017-06-12,36.470001220703125,37.92499923706055,35.52750015258789,37.49250030517578,37.049537658691406,169753200
2017-06-13,38.599998474121094,38.692501068115234,36.412498474121094,37.849998474121094,37.40279769897461,167250400
2017-06-14,37.880001068115234,38.51499938964844,37.125,37.93000030517578,37.481868743896484,118464000
2017-06-15,36.7400016784668,38.400001525878906,36.625,38.092498779296875,37.642459869384766,96382400
2017-06-16,38.189998626708984,38.67499923706055,37.560001373291016,37.904998779296875,37.4571647644043,92496000
2017-06-19,38.352500915527344,39.38249969482422,38.314998626708984,39.33000183105469,38.86532974243164,77817600
2017-06-20,39.75749969482422,40.435001373291016,39.22999954223633,39.272499084472656,38.80850601196289,109544400
2017-06-21,39.5525016784668,39.904998779296875,38.92499923706055,39.86750030517578,39.396484375,68265200
2017-06-22,39.95000076293945,40.084999084472656,39.349998474121094,39.592498779296875,39.12474060058594,46913200
2017-06-23,39.66999816894531,39.83000183105469,38.30500030517578,38.45750045776367,38.003143310546875,108858800
2017-06-26,38.790000915527344,39.150001525878906,37.08250045776367,38.037498474121094,37.58809280395508,106396000
2017-06-27,37.86000061035156,37.9474983215332,36.587501525878906,36.64500045776367,36.21205139160156,99949200
2017-06-28,37.33000183105469,37.98500061035156,36.4375,37.9375,37.489288330078125,99494800
2017-06-29,37.650001525878906,37.68000030517578,36.02000045776367,36.66999816894531,36.23674392700195,106442400
2017-06-30,36.845001220703125,36.98249816894531,35.875,36.13999938964844,35.713016510009766,73106000
2017-07-03,36.26250076293945,36.412498474121094,34.64500045776367,34.83250045776367,34.42096710205078,70907200
2017-07-05,35.474998474121094,36.05500030517578,35.282501220703125,35.76250076293945,35.33998107910156,82018800
2017-07-06,35.467498779296875,36.345001220703125,34.939998626708984,35.869998931884766,35.44620895385742,74628400
2017-07-07,36.44499969482422,36.875,36.212501525878906,36.689998626708984,36.25651550292969,65497200
2017-07-10,37.435001373291016,38.5,37.16999816894531,38.42499923706055,37.97101974487305,95849200
2017-07-11,38.462501525878906,39.04750061035156,38.037498474121094,38.970001220703125,38.509586334228516,75795600
2017-07-12,39.57500076293945,40.75,39.13999938964844,40.627498626708984,40.14749526977539,114520800
2017-07-13,40.75,41.57500076293945,39.6875,40.157501220703125,39.68305587768555,136913200
2017-07-14,40.3224983215332,41.252498626708984,40.252498626708984,41.23749923706055,40.75027847290039,94194800
2017-07-17,41.58250045776367,41.875,40.4375,41.0625,40.577354431152344,93079200
2017-07-18,40.44499969482422,41.63750076293945,40.32500076293945,41.4900016784668,40.999820709228516,77664000
2017-07-19,41.58250045776367,41.849998474121094,41.15250015258789,41.275001525878906,40.78734588623047,68704400
2017-07-20,41.48249816894531,41.877498626708984,40.977500915527344,41.875,41.38025665283203,69959600
2017-07-21,41.66749954223633,42.32500076293945,41.522499084472656,42.025001525878906,41.52848434448242,64833200
2017-07-24,42.09749984741211,42.19499969482422,41.43000030517578,41.537498474121094,41.046749114990234,65252400
2017-07-25,41.30500030517578,41.48249816894531,40.89500045776367,41.337501525878906,40.8491096496582,49655600
2017-07-26,41.91999816894531,42.48249816894531,41.462501525878906,41.814998626708984,41.32097625732422,64040400
2017-07-27,42.067501068115234,42.185001373291016,39.38999938964844,40.435001373291016,39.957271575927734,78285600
2017-07-28,40.0724983215332,41.345001220703125,39.81999969482422,41.09749984741211,40.61194610595703,51334800
2017-07-31,41.23500061035156,41.599998474121094,40.154998779296875,40.627498626708984,40.14749526977539,55967200
2017-08-01,40.532501220703125,41.13999938964844,40.25,41.122501373291016,40.63665008544922,43138400
2017-08-02,41.4375,41.477500915527344,40.317501068115234,41.09749984741211,40.61194610595703,47844400
2017-08-03,41.092498779296875,41.657501220703125,40.91999816894531,41.619998931884766,41.128265380859375,44242000
2017-08-04,41.849998474121094,42.51750183105469,41.619998931884766,41.8025016784668,41.308616638183594,58909600
2017-08-07,42.09749984741211,43.092498779296875,42.0,43.087501525878906,42.57843780517578,71741200
2017-08-08,43.47249984741211,43.63999938964844,42.1775016784668,42.57500076293945,42.07198715209961,75533600
2017-08-09,42.10749816894531,43.0525016784668,41.91749954223633,43.02750015258789,42.51914978027344,53078400
2017-08-10,43.040000915527344,43.165000915527344,41.08250045776367,41.185001373291016,40.69841003417969,132808800
2017-08-11,39.28499984741211,39.75,38.227500915527344,38.9900016784668,38.52933883666992,149719600
2017-08-14,39.91749954223633,42.13750076293945,39.79999923706055,42.099998474121094,41.60260772705078,127902000
2017-08-15,42.15250015258789,42.41749954223633,41.397499084472656,41.744998931884766,41.25179672241211,76453200
2017-08-16,41.897499084472656,42.1349983215332,40.959999084472656,41.287498474121094,40.79970169067383,59663200
2017-08-17,41.20249938964844,41.375,40.345001220703125,40.36750030517578,39.89057159423828,52544400
2017-08-18,40.91749954223633,41.09000015258789,39.90999984741211,40.375,39.897979736328125,60120400
2017-08-21,40.622501373291016,40.73749923706055,39.342498779296875,39.787498474121094,39.31742477416992,62367200
2017-08-22,40.122501373291016,40.6974983215332,39.9275016784668,40.63750076293945,40.1927375793457,45045600
2017-08-23,40.29999923706055,41.5625,40.212501525878906,41.45000076293945,40.9963493347168,57952000
2017-08-24,41.775001525878906,41.81999969482422,41.029998779296875,41.29750061035156,40.84550476074219,46970000
2017-08-25,41.54249954223633,41.64500045776367,40.88750076293945,40.95249938964844,40.5042839050293,35720000
2017-08-28,41.14500045776367,41.275001525878906,40.58250045776367,41.24250030517578,40.791114807128906,38949600
2017-08-29,40.647499084472656,41.39500045776367,40.564998626708984,41.17499923706055,40.72434997558594,32409600
2017-08-30,41.375,41.532501220703125,41.067501068115234,41.41999816894531,40.96666717529297,38440000
2017-08-31,41.625,42.400001525878906,41.54999923706055,42.36000061035156,41.89638900756836,61268400
2017-09-01,42.48749923706055,42.974998474121094,42.400001525878906,42.6150016784668,42.148597717285156,44543200
2017-09-05,42.095001220703125,42.14500045776367,40.88999938964844,41.477500915527344,41.02355194091797,69536400
2017-09-06,41.810001373291016,41.95000076293945,41.099998474121094,41.45249938964844,40.998817443847656,39767200
2017-09-07,41.622501373291016,41.97249984741211,41.23749923706055,41.64500045776367,41.189212799072266,35286800
2017-09-08,41.52750015258789,41.6775016784668,40.6775016784668,40.92250061035156,40.474632263183594,49885600
2017-09-11,41.3849983215332,42.35749816894531,41.33000183105469,42.25,41.78757858276367,56744400
2017-09-12,42.5,42.5,41.74250030517578,42.40250015258789,41.93841552734375,41148800
2017-09-13,42.147499084472656,42.8849983215332,41.81999969482422,42.592498779296875,42.1263427734375,58096000
2017-09-14,42.1974983215332,43.13999938964844,41.95000076293945,42.349998474121094,41.88648986816406,51371200
2017-09-15,43.21500015258789,45.02750015258789,43.162498474121094,45.02750015258789,44.53468322753906,136479200
2017-09-18,46.28499984741211,47.79999923706055,46.21500015258789,46.88750076293945,46.374332427978516,168446000
2017-09-19,46.377498626708984,47.462501525878906,46.154998779296875,46.837501525878906,46.324886322021484,87428000
2017-09-20,46.875,47.35499954223633,46.0525016784668,46.459999084472656,45.951515197753906,72492000
2017-09-21,45.40999984741211,45.67499923706055,44.40250015258789,45.189998626708984,44.695411682128906,107560000
2017-09-22,45.07500076293945,45.57749938964844,44.650001525878906,44.75,44.26022720336914,49123200
2017-09-25,44.4375,44.45000076293945,42.540000915527344,42.75,42.282108306884766,87458000
2017-09-26,44.11249923706055,44.66999816894531,42.587501525878906,42.9900016784668,42.519493103027344,112562000
2017-09-27,43.904998779296875,44.067501068115234,43.1875,43.932498931884766,43.4516716003418,71372000
2017-09-28,44.005001068115234,44.04499816894531,43.439998626708984,43.91999816894531,43.43931198120117,43524400
2017-09-29,44.77000045776367,44.932498931884766,44.3125,44.692501068115234,44.2033576965332,61909200
2017-10-02,45.20000076293945,45.494998931884766,44.25,44.75,44.26022720336914,50348000
2017-10-03,44.8125,45.14500045776367,44.39500045776367,44.842498779296875,44.351715087890625,39033200
2017-10-04,44.904998779296875,45.442501068115234,44.53499984741211,45.217498779296875,44.722618103027344,42784800
2017-10-05,45.46500015258789,45.5,44.88999938964844,45.192501068115234,44.69788360595703,43736400
2017-10-06,44.912498474121094,45.459999084472656,44.75,45.32500076293945,44.82894515991211,31880000
2017-10-09,45.6974983215332,46.682498931884766,45.50749969482422,46.34749984741211,45.840240478515625,56349200
2017-10-10,47.85749816894531,48.23749923706055,46.814998626708984,47.23249816894531,46.71556091308594,97487600
2017-10-11,47.400001525878906,47.75,46.935001373291016,47.73500061035156,47.212562561035156,52950800
2017-10-12,47.77000045776367,48.272499084472656,47.48249816894531,47.75749969482422,47.234806060791016,52829200
2017-10-13,48.38750076293945,48.75,47.912498474121094,48.647499084472656,48.11506652832031,62872800
2017-10-16,48.95000076293945,49.51250076293945,48.310001373291016,49.48249816894531,48.94093704223633,57664000
2017-10-17,49.272499084472656,49.724998474121094,49.087501525878906,49.4375,48.896419525146484,47859600
2017-10-18,49.52750015258789,49.53499984741211,48.33000183105469,49.39500045776367,48.854393005371094,56731600
2017-10-19,48.61000061035156,49.5,48.11249923706055,49.45000076293945,48.908790588378906,57077200
2017-10-20,49.622501373291016,49.897499084472656,49.1349983215332,49.224998474121094,48.68625259399414,45162000
2017-10-23,49.44499969482422,49.712501525878906,48.95000076293945,49.154998779296875,48.61701965332031,42869600
2017-10-24,49.247501373291016,49.6875,48.98500061035156,49.66999816894531,49.126373291015625,40724400
2017-10-25,49.27000045776367,49.80500030517578,47.79249954223633,48.415000915527344,47.88511276245117,82816000
2017-10-26,48.69499969482422,49.040000915527344,48.45249938964844,48.92250061035156,48.387054443359375,32274400
2017-10-27,49.45000076293945,50.467498779296875,49.1875,50.46500015258789,49.91267776489258,57219200
2017-10-30,50.46500015258789,51.522499084472656,50.30500030517578,50.959999084472656,50.402259826660156,50405600
2017-10-31,51.282501220703125,51.97249984741211,51.224998474121094,51.70249938964844,51.13663101196289,41190800
2017-11-01,52.337501525878906,52.49250030517578,51.150001525878906,51.79999923706055,51.23306655883789,50257600
2017-11-02,51.5,51.95249938964844,50.912498474121094,51.48500061035156,50.921512603759766,34230800
2017-11-03,51.79999923706055,52.17250061035156,51.334999084472656,52.17250061035156,51.601497650146484,35364000
2017-11-06,51.79999923706055,52.494998931884766,51.67499923706055,52.407501220703125,51.833927154541016,38994400
2017-11-07,52.63750076293945,53.224998474121094,52.51499938964844,53.00749969482422,52.427345275878906,42770000
2017-11-08,52.962501525878906,53.0,51.810001373291016,52.290000915527344,51.71770095825195,52298800
2017-11-09,51.317501068115234,51.58250045776367,50.092498779296875,51.33000183105469,50.76820755004883,97856400
2017-11-10,53.27000045776367,54.66749954223633,52.907501220703125,54.03499984741211,53.443607330322266,125325600
2017-11-13,54.03499984741211,54.29249954223633,53.002498626708984,53.157501220703125,52.57571029663086,58237600
2017-11-14,53.25,53.70000076293945,52.807498931884766,53.54499816894531,52.9589729309082,52929200
2017-11-15,52.98749923706055,53.0,51.95000076293945,52.494998931884766,51.920467376708984,50194800
2017-11-16,53.244998931884766,53.54999923706055,52.8125,52.90250015258789,52.32349395751953,44176800
2017-11-17,53.47999954223633,53.837501525878906,52.6875,52.84000015258789,52.261688232421875,51566400
2017-11-20,52.997501373291016,53.64250183105469,52.625,53.52000045776367,52.934242248535156,39610000
2017-11-21,53.92250061035156,54.130001068115234,53.599998474121094,54.01250076293945,53.42134475708008,39917600
2017-11-22,54.25,54.25,53.40250015258789,53.73249816894531,53.18134307861328,35664000
2017-11-24,53.897499084472656,54.25,53.650001525878906,54.2400016784668,53.683624267578125,18075200
2017-11-27,54.32749938964844,54.34000015258789,53.502498626708984,53.53499984741211,52.985870361328125,42289600
2017-11-28,53.587501525878906,53.682498931884766,52.060001373291016,52.6775016784668,52.137168884277344,51275200
2017-11-29,52.502498626708984,52.529998779296875,47.807498931884766,49.10499954223633,48.60130310058594,139678800
2017-11-30,49.79999923706055,50.66999816894531,49.162498474121094,50.1775016784668,49.662803649902344,82376800
2017-12-01,49.82749938964844,50.032501220703125,48.11750030517578,49.41999816894531,48.9130744934082,81154800
2017-12-04,50.01250076293945,50.07500076293945,46.125,46.665000915527344,46.18632888793945,124084400
2017-12-05,45.599998474121094,48.17499923706055,45.14500045776367,46.935001373291016,46.45357131958008,98148800
2017-12-06,46.42499923706055,47.53499984741211,46.209999084472656,47.314998626708984,46.82966613769531,46703200
2017-12-07,47.9900016784668,48.400001525878906,47.529998779296875,47.997501373291016,47.50517272949219,54260000
2017-12-08,48.502498626708984,48.69499969482422,47.787498474121094,47.872501373291016,47.38144302368164,46687600
2017-12-11,48.01499938964844,48.69499969482422,47.85499954223633,48.665000915527344,48.16581726074219,37274800
2017-12-12,48.224998474121094,48.459999084472656,47.47249984741211,47.709999084472656,47.22061538696289,45501600
2017-12-13,48.125,48.13750076293945,46.470001220703125,46.54499816894531,46.06755828857422,55428000
2017-12-14,46.47999954223633,47.334999084472656,46.150001525878906,46.61750030517578,46.13932418823242,43816400
2017-12-15,47.0625,48.095001220703125,46.404998779296875,47.88999938964844,47.39876174926758,67003600
2017-12-18,48.29999923706055,49.505001068115234,48.0,49.474998474121094,48.967506408691406,47770400
2017-12-19,49.380001068115234,49.432498931884766,48.7400016784668,49.02750015258789,48.52459716796875,37310000
2017-12-20,49.42499923706055,49.51750183105469,48.63750076293945,49.20000076293945,48.695335388183594,28882000
2017-12-21,49.23500061035156,49.48749923706055,48.88750076293945,48.97249984741211,48.47016906738281,30090400
2017-12-22,48.599998474121094,48.912498474121094,47.8125,48.817501068115234,48.31675338745117,46627600
2017-12-26,48.25749969482422,49.4375,47.95500183105469,49.36000061035156,48.85369110107422,35508000
2017-12-27,49.224998474121094,49.99250030517578,49.07749938964844,49.29249954223633,48.78688430786133,32948800
2017-12-28,49.532501220703125,49.845001220703125,49.287498474121094,49.349998474121094,48.843780517578125,24024800
2017-12-29,49.6150016784668,49.6150016784668,48.375,48.375,47.878787994384766,27996400
2018-01-02,48.94499969482422,49.875,48.625,49.837501525878906,49.32628631591797,35561600
2018-01-03,51.025001525878906,53.42499923706055,50.9375,53.11750030517578,52.5726432800293,91470400
2018-01-04,53.939998626708984,54.51250076293945,53.17250061035156,53.397499084472656,52.84977340698242,58326800
2018-01-05,53.54750061035156,54.227500915527344,52.77000045776367,53.849998474121094,53.29763412475586,58012400
2018-01-08,55.099998474121094,56.25,54.64500045776367,55.5,54.93070602416992,88121600
2018-01-09,55.55500030517578,55.95500183105469,54.65999984741211,55.48500061035156,54.915863037109375,49700000
2018-01-10,54.54999923706055,55.95500183105469,54.0,55.91999816894531,55.34640121459961,58266400
2018-01-11,56.25,56.567501068115234,55.8025016784668,56.02000045776367,55.44538116455078,40603200
2018-01-12,55.900001525878906,56.247501373291016,55.334999084472656,55.744998931884766,55.173187255859375,35991600
2018-01-16,56.01250076293945,56.877498626708984,54.17250061035156,55.02750015258789,54.46305847167969,70234800
2018-01-17,55.17499923706055,56.279998779296875,54.224998474121094,56.18000030517578,55.60373306274414,53840800
2018-01-18,55.98500061035156,56.65999984741211,55.66999816894531,56.11000061035156,55.53445053100586,40863200
2018-01-19,57.022499084472656,57.772499084472656,56.75,57.52750015258789,56.937408447265625,60938000
2018-01-22,57.60749816894531,58.439998626708984,57.025001525878906,58.42250061035156,57.82323455810547,55094400
2018-01-23,58.962501525878906,59.95750045776367,58.775001525878906,59.727500915527344,59.11484909057617,47522800
2018-01-24,59.7599983215332,60.122501373291016,58.38750076293945,58.95000076293945,58.34532165527344,57997200
2018-01-25,59.5,59.9375,58.9375,59.087501525878906,58.48141098022461,40988400
2018-01-26,59.529998779296875,60.834999084472656,59.400001525878906,60.83250045776367,60.20851516723633,51635600
2018-01-29,60.685001373291016,62.02750015258789,60.15250015258789,61.712501525878906,61.07948684692383,45511600
2018-01-30,60.27750015258789,61.60499954223633,59.602500915527344,60.68000030517578,60.05757141113281,57083200
2018-01-31,61.442501068115234,62.317501068115234,61.11249923706055,61.45000076293945,60.81966781616211,47857600
2018-02-01,59.630001068115234,61.724998474121094,59.51499938964844,60.125,59.50826644897461,51922400
2018-02-02,59.25,59.49250030517578,57.79249954223633,58.380001068115234,57.78116226196289,71846400
2018-02-05,56.75,58.307498931884766,51.25,53.42499923706055,52.876983642578125,116520400
2018-02-06,51.099998474121094,56.42499923706055,51.0,56.39500045776367,55.81653594970703,111480000
2018-02-07,57.39500045776367,58.74250030517578,56.67499923706055,57.20000076293945,56.61327362060547,80293200
2018-02-08,58.470001220703125,58.80500030517578,54.377498626708984,54.380001068115234,53.82219314575195,114400000
2018-02-09,59.5625,59.72249984741211,54.380001068115234,58.02000045776367,57.42485427856445,167460400
2018-02-12,58.84000015258789,58.869998931884766,56.25749969482422,57.00749969482422,56.42273712158203,109317200
2018-02-13,56.63999938964844,58.625,56.3125,58.157501220703125,57.56094741821289,62552400
2018-02-14,57.75,60.647499084472656,57.63750076293945,60.35499954223633,59.73590850830078,74498800
2018-02-15,61.1974983215332,62.092498779296875,60.380001068115234,61.625,60.99288558959961,69890000
2018-02-16,61.349998474121094,62.5,60.86750030517578,60.959999084472656,60.33469772338867,63765600
2018-02-20,61.1875,62.967498779296875,61.150001525878906,62.27000045776367,61.63126754760742,68624000
2018-02-21,62.92250061035156,62.99250030517578,60.34000015258789,60.377498626708984,59.75817108154297,89229200
2018-02-22,60.682498931884766,61.407501220703125,59.875,60.537498474121094,59.953765869140625,53436400
2018-02-23,61.14250183105469,61.48249816894531,60.630001068115234,61.48249816894531,60.8896598815918,41530000
2018-02-26,61.95000076293945,61.994998931884766,61.01499938964844,61.64500045776367,61.05059814453125,46931200
2018-02-27,61.375,62.227500915527344,61.282501220703125,61.51499938964844,60.92184829711914,45543600
2018-02-28,61.625,62.025001525878906,60.38249969482422,60.5,59.916629791259766,52311600
2018-03-01,60.477500915527344,61.022499084472656,57.029998779296875,58.0525016784668,57.49273681640625,104012000
2018-03-02,56.96500015258789,59.20000076293945,55.462501525878906,59.1349983215332,58.564796447753906,91342800
2018-03-05,58.627498626708984,59.3125,57.380001068115234,58.912498474121094,58.34444046020508,62077600
2018-03-06,59.775001525878906,60.73500061035156,59.34000015258789,60.540000915527344,59.95625305175781,63680800
2018-03-07,59.5,60.98749923706055,59.48749923706055,60.459999084472656,59.877010345458984,58120800
2018-03-08,60.73749923706055,60.73749923706055,59.84749984741211,60.29499816894531,59.7136116027832,41191200
2018-03-09,60.775001525878906,61.462501525878906,60.61249923706055,61.33250045776367,60.74110412597656,50552400
2018-03-12,61.75,63.25,61.66749954223633,62.439998626708984,61.83792495727539,60506000
2018-03-13,62.872501373291016,63.625,61.5099983215332,61.9275016784668,61.33036804199219,61977200
2018-03-14,62.36249923706055,62.63750076293945,61.55500030517578,62.185001373291016,61.58538818359375,50549600
2018-03-15,62.3224983215332,63.154998779296875,61.90999984741211,62.334999084472656,61.73393630981445,40195200
2018-03-16,62.5,62.8125,62.119998931884766,62.619998931884766,62.01619338989258,39945600
2018-03-19,62.04499816894531,62.337501525878906,59.25,60.25,59.66904830932617,71377200
2018-03-20,60.279998779296875,62.787498474121094,60.279998779296875,62.39500045776367,61.79336166381836,55469600
2018-03-21,62.33000183105469,63.0,61.83250045776367,62.13999938964844,61.54081726074219,43868800
2018-03-22,61.5,61.970001220703125,60.084999084472656,60.462501525878906,59.879493713378906,55119600
2018-03-23,60.599998474121094,60.625,58.130001068115234,58.24250030517578,57.680904388427734,73562000
2018-03-26,59.5,61.13249969482422,58.974998474121094,61.119998931884766,60.53065490722656,61142400
2018-03-27,61.9375,62.5,54.962501525878906,56.380001068115234,55.836360931396484,140900000
2018-03-28,56.032501220703125,57.34749984741211,54.25,55.337501525878906,54.803916931152344,94590400
2018-03-29,56.02750015258789,58.875,55.17499923706055,57.897499084472656,57.3392219543457,91662800
2018-04-02,57.185001373291016,58.662498474121094,54.375,55.26250076293945,54.72963333129883,92209200
2018-04-03,56.95000076293945,57.587501525878906,55.337501525878906,56.337501525878906,55.794273376464844,66743200
2018-04-04,53.752498626708984,56.665000915527344,53.5,56.560001373291016,56.01462936401367,78916800
2018-04-05,57.150001525878906,57.282501220703125,54.622501373291016,55.345001220703125,54.811336517333984,70124000
2018-04-06,54.307498931884766,55.400001525878906,53.26750183105469,53.5625,53.0460319519043,66298800
2018-04-09,54.20000076293945,55.49250030517578,53.650001525878906,53.852500915527344,53.33324432373047,49952400
2018-04-10,56.18000030517578,57.25,55.602500915527344,56.977500915527344,56.428104400634766,76167600
2018-04-11,56.82749938964844,57.244998931884766,56.22999954223633,56.560001373291016,56.01462936401367,46024400
